Target: SAT

Pass Number     Observer     Time (UTCGregorian)          Azimuth (deg)     Elevation (deg)     Range (km)      
7               GSC2         16 Jul 2025 10:17:19.915     264.650022        11.186710           1750.020987     
7               GSC2         16 Jul 2025 10:17:24.915     264.313309        11.672625           1719.354739     
7               GSC2         16 Jul 2025 10:17:29.915     263.963149        12.170206           1688.795407     
7               GSC2         16 Jul 2025 10:17:34.915     263.598731        12.679994           1658.349983     
7               GSC2         16 Jul 2025 10:17:39.915     263.219183        13.202555           1628.025922     
7               GSC2         16 Jul 2025 10:17:44.915     262.823554        13.738493           1597.830673     
7               GSC2         16 Jul 2025 10:17:49.915     262.410814        14.288446           1567.772228     
7               GSC2         16 Jul 2025 10:17:54.915     261.979856        14.853069           1537.859669     
7               GSC2         16 Jul 2025 10:17:59.915     261.529480        15.433049           1508.102721     
7               GSC2         16 Jul 2025 10:18:04.915     261.058372        16.029114           1478.511312     
7               GSC2         16 Jul 2025 10:18:09.915     260.565105        16.642023           1449.096121     
7               GSC2         16 Jul 2025 10:18:14.915     260.048134        17.272555           1419.869140     
7               GSC2         16 Jul 2025 10:18:19.915     259.505774        17.921516           1390.843249     
7               GSC2         16 Jul 2025 10:18:24.915     258.936179        18.589751           1362.031829     
7               GSC2         16 Jul 2025 10:18:29.915     258.337325        19.278130           1333.449302     
7               GSC2         16 Jul 2025 10:18:34.915     257.707012        19.987528           1305.111718     
7               GSC2         16 Jul 2025 10:18:39.915     257.042831        20.718831           1277.036367     
7               GSC2         16 Jul 2025 10:18:44.915     256.342125        21.472943           1249.241432     
7               GSC2         16 Jul 2025 10:18:49.915     255.601976        22.250765           1221.746560     
7               GSC2         16 Jul 2025 10:18:54.915     254.819190        23.053163           1194.573438     
7               GSC2         16 Jul 2025 10:18:59.915     253.990254        23.880962           1167.745472     
7               GSC2         16 Jul 2025 10:19:04.915     253.111287        24.734947           1141.287477     
7               GSC2         16 Jul 2025 10:19:09.915     252.178010        25.615815           1115.226270     
7               GSC2         16 Jul 2025 10:19:14.915     251.185725        26.524129           1089.591246     
7               GSC2         16 Jul 2025 10:19:19.915     250.129262        27.460289           1064.414075     
7               GSC2         16 Jul 2025 10:19:24.915     249.002902        28.424502           1039.728466     
7               GSC2         16 Jul 2025 10:19:29.915     247.800356        29.416703           1015.570715     
7               GSC2         16 Jul 2025 10:19:34.915     246.514735        30.436466           991.980244      
7               GSC2         16 Jul 2025 10:19:39.915     245.138495        31.482934           968.999282      
7               GSC2         16 Jul 2025 10:19:44.915     243.663376        32.554739           946.672625      
7               GSC2         16 Jul 2025 10:19:49.915     242.080397        33.649869           925.048058      
7               GSC2         16 Jul 2025 10:19:54.915     240.379897        34.765514           904.176719      
7               GSC2         16 Jul 2025 10:19:59.915     238.551549        35.897942           884.112646      
7               GSC2         16 Jul 2025 10:20:04.915     236.584411        37.042363           864.912368      
7               GSC2         16 Jul 2025 10:20:09.915     234.467111        38.192744           846.635012      
7               GSC2         16 Jul 2025 10:20:14.915     232.188148        39.341634           829.342233      
7               GSC2         16 Jul 2025 10:20:19.915     229.736237        40.480038           813.097409      
7               GSC2         16 Jul 2025 10:20:24.915     227.100791        41.597336           797.964820      
7               GSC2         16 Jul 2025 10:20:29.915     224.272667        42.681222           784.009153      
7               GSC2         16 Jul 2025 10:20:34.915     221.245130        43.717732           771.294774      
7               GSC2         16 Jul 2025 10:20:39.915     218.014889        44.691447           759.884376      
7               GSC2         16 Jul 2025 10:20:44.915     214.583259        45.585848           749.837674      
7               GSC2         16 Jul 2025 10:20:49.915     210.957441        46.383824           741.210314      
7               GSC2         16 Jul 2025 10:20:54.915     207.151685        47.068373           734.052629      
7               GSC2         16 Jul 2025 10:20:59.915     203.187953        47.623508           728.408130      
7               GSC2         16 Jul 2025 10:21:04.915     199.095942        48.035249           724.312269      
7               GSC2         16 Jul 2025 10:21:09.915     194.912423        48.292594           721.791504      
7               GSC2         16 Jul 2025 10:21:14.915     190.679724        48.388383           720.862433      
7               GSC2         16 Jul 2025 10:21:19.915     186.443265        48.319897           721.531173      
7               GSC2         16 Jul 2025 10:21:24.915     182.248643        48.089095           723.793253      
7               GSC2         16 Jul 2025 10:21:29.915     178.138800        47.702434           727.633813      
7               GSC2         16 Jul 2025 10:21:34.915     174.151617        47.170341           733.027894      
7               GSC2         16 Jul 2025 10:21:39.915     170.318092        46.506385           739.941277      
7               GSC2         16 Jul 2025 10:21:44.915     166.661413        45.726285           748.331720      
7               GSC2         16 Jul 2025 10:21:49.915     163.197002        44.846923           758.150069      
7               GSC2         16 Jul 2025 10:21:54.915     159.933205        43.885458           769.341320      
7               GSC2         16 Jul 2025 10:21:59.915     156.872272        42.858564           781.846083      
